order_id,date,customer_id,product_id,quantity,total_amount
6c9d05ba-e936-4bcf-bbd3-18288201ce35,2023-11-24 15:18:29.326462,b3ff53c4-99a1-4f9a-8c3d-69bd2a311f72,f513c92c-d51c-4a3f-8276-f8f051bfd778,1,324.74
cbe58fb6-0d6d-4539-a5f7-dc0b87202202,2023-11-24 15:18:29.326462,ce25456d-b43d-411a-ae87-6c706e53dbe5,b8780db9-28d0-46d2-9139-99cca00a94e1,5,2463.2
f1ded6ec-4014-4244-855d-12abb0af8a54,2023-11-24 15:18:29.326462,d43441dc-6c31-46ea-be06-4bf7beb58e1a,d8515225-9355-414b-909e-5c711357f0de,1,280.35
c4c71aaa-97c0-4581-98ae-120acab40a68,2023-11-24 15:18:29.326462,674b8845-8d4d-4d78-b4bb-b18544da17af,5dc44613-cd09-4a7a-9a60-c2e136bb3bfe,4,130.32
ca998839-de36-47f9-b8b1-44e919f24ae6,2023-11-24 15:18:29.326462,4efb16a8-a06a-49f7-ac38-89a1361ed076,6d5b0b43-2605-4b27-a16a-61960a59d16a,4,1719.76
9fac3fe3-34c0-4f59-bb54-842cae78f444,2023-11-24 15:18:29.326462,15a3d287-5a7c-436b-8463-6cf0c0458274,6298d879-aed4-4190-a771-7f44d263841e,2,614.08
e13d3a6a-7bb8-4b36-8cce-feb2f087d242,2023-11-24 15:18:29.326462,e0203b3b-2c29-4a7c-954f-8fa603c7ce70,415449d4-2ac3-4a4c-a886-3674b242b4eb,5,2414.2
4a6678b5-44d5-4e61-bb71-7fb06ca41cd8,2023-11-24 15:18:29.326462,4731d9ed-3b97-497d-9a48-2f3ee6103e07,e67c3556-d861-4b03-bc03-7e48eaa3e10b,3,1475.67
ac8b5af7-328d-48ec-bbde-ef065ead956a,2023-11-24 15:18:29.326462,a16277ec-8a3e-4d25-932a-22ce496531d1,5dc44613-cd09-4a7a-9a60-c2e136bb3bfe,4,130.32
9fa0491b-d4c6-4454-9894-a88667afcb28,2023-11-24 15:18:29.326462,91b253f1-b452-45f1-8e1d-67e651c1ce1e,5824fc51-1a94-4146-b643-51310e9fdd34,3,237.69
d690bfa7-a5dd-4005-9eee-6c5b7db76b9c,2023-11-24 15:18:29.326462,eb14736a-1437-4cfb-b5ff-a84dd2f7f2e4,299c0902-160c-41fe-8535-1105b13f55d5,2,629.96
abe30c4d-ae78-4be3-803e-95cc352f7a55,2023-11-24 15:18:29.326462,63ac2ab6-1dbb-403f-8433-006452fc4409,74191c7f-3bbb-4be3-afdd-bc7eff50636a,5,2326.75
5f5d6fcb-e0c9-4232-83a3-eabe282f6536,2023-11-24 15:18:29.326462,c41498f5-7101-423e-8f05-e43814f58b5c,56201eb5-b928-4528-9982-6810ad2073b8,5,2175.7
82b348f2-9a88-4c59-9717-010ab0bf68b1,2023-11-24 15:18:29.326462,b36d0d58-4380-4230-a91c-457d10e8ac47,6d5b0b43-2605-4b27-a16a-61960a59d16a,4,1719.76
c9a02999-0220-4959-bd47-9f2a2381b1d3,2023-11-24 15:18:29.326462,ec127b00-fa46-4176-bccf-b3819ad78cb5,619e66e6-23b1-43c0-a36b-c2470f9933e1,2,817.6
69278dd5-5a98-4719-971f-715ad58ab56e,2023-11-24 15:18:29.326462,0d219fc5-4952-4673-a049-99a27982154a,667e9d93-a6f4-4200-99be-4fb6c4ab396a,5,186.55
fbc71b65-134e-40f0-b279-2598ef5fb871,2023-11-24 15:18:29.326462,15a3d287-5a7c-436b-8463-6cf0c0458274,9999bd33-db7d-474e-b345-501480583ccf,2,432.52
fd8cf019-6a6b-4493-8cca-a06022d6c770,2023-11-24 15:18:29.326462,51cc9146-b6ce-495a-a65f-b05ba46c3072,6c895e73-9f7f-47c7-9869-078bd571eece,3,376.29
5ad861c8-6d22-44ab-89a8-b2fc9ce20bbf,2023-11-24 15:18:29.326462,530db115-67d7-46a2-a9da-06b8a858f4f5,f513c92c-d51c-4a3f-8276-f8f051bfd778,3,974.22
29998eb5-8c89-4437-8428-e9e0474fe63b,2023-11-24 15:18:29.326462,940abf63-9f05-4996-8370-6ae2ddee06c7,161a931b-4a67-4838-9737-2da68e9e5c23,4,1386.88
182bf195-57a8-494b-846c-3b5f280f46e2,2023-11-24 15:18:29.326462,0dd56311-45f4-421d-b1f0-902356c08289,78f2bb64-8e20-4903-ab2c-6e05d8fd4971,2,797.18
7c7fcecc-24b6-46f2-a737-26283c21ee14,2023-11-24 15:18:29.326462,acf28f75-4ec5-4efe-9168-25963bcd245e,415449d4-2ac3-4a4c-a886-3674b242b4eb,3,1448.52
5ac266e0-98c0-4b20-8f63-83a596af9b15,2023-11-24 15:18:29.326462,7ad05110-5f01-4cec-b3ec-1078897e36df,78f2bb64-8e20-4903-ab2c-6e05d8fd4971,4,1594.36
6b5093d3-6747-4934-bd51-716885cd06a6,2023-11-24 15:18:29.326462,c9ecce99-ae92-4098-9cbb-c751d96df135,5065b889-c985-48d3-91d4-a39364589cad,4,586.76
c9e807c5-42ff-468c-826f-eec3ddf4c39f,2023-11-24 15:18:29.326462,dfb8a98f-055d-4754-94ee-551cb5408b1b,369fdd76-a669-4926-baa8-776f1506f807,1,448.53
f91b0d42-4967-488e-85db-5d8b734d4a82,2023-11-24 15:18:29.326462,535490dd-e894-482a-a1dd-044a6061a27d,e2404b7b-afca-45df-9cf4-69c219a63c8a,1,464.21
e04ab27f-a70f-430d-aa4a-d10df9b1f43a,2023-11-25 15:18:29.326462,9d9f20dc-f88d-4ef0-91d7-27a17347973d,ea07bffe-b076-42e8-a1cb-557b9129081b,2,906.26
c46ee7fc-f407-4940-8bd2-920b293f4092,2023-11-25 15:18:29.326462,dfb8a98f-055d-4754-94ee-551cb5408b1b,5824fc51-1a94-4146-b643-51310e9fdd34,1,79.23
91dc7029-6c5f-4beb-ab35-f68d58e5f301,2023-11-25 15:18:29.326462,0a404919-334c-4d1e-af2e-2271d2435997,3fa52f9d-9dcb-48d8-9b5c-8ccbf051182f,2,133.52
b3d9f916-6a31-494c-bcbb-6e70cacf0485,2023-11-25 15:18:29.326462,5b2f5101-3c7d-40b4-aade-6082811da33e,369fdd76-a669-4926-baa8-776f1506f807,4,1794.12
c27c7d61-9781-4272-849e-b5279ca1cb7e,2023-11-25 15:18:29.326462,4efb16a8-a06a-49f7-ac38-89a1361ed076,6d5b0b43-2605-4b27-a16a-61960a59d16a,2,859.88
4da09ba1-fa91-47d6-a7e5-dd4d7085bcdd,2023-11-25 15:18:29.326462,a0005b6d-cc2b-4289-a837-77f3d17b848e,c15b7f1d-2c3c-445b-81ea-bbe035433dbc,2,397.36
08de66c7-8aca-4f34-9118-543fc389d0b6,2023-11-25 15:18:29.326462,e379460e-7355-4eec-a9c6-c2395a6cf78f,bbc81ebd-ac12-4ed0-acd2-bae2d1504c4d,2,908.92
48cbcbb5-1f66-45ba-bf02-2d78bad041e5,2023-11-25 15:18:29.326462,15a3d287-5a7c-436b-8463-6cf0c0458274,fb7abaa6-d8e4-49ad-9320-cf266511c1f3,2,415.76
074d8254-6740-4df7-9ca7-50b4394731dd,2023-11-25 15:18:29.326462,490da06f-d5f5-4cb9-aed7-67ea576c2093,25ebb8cf-912b-4c80-9941-053ecaf72eb2,1,224.75
0ca2efde-2cad-40c0-adf0-383ec0d13cac,2023-11-25 15:18:29.326462,d40d1be2-8280-4c2c-98db-d8b6f1cdee0b,145b5561-41ea-4bac-b5ce-6884d48afd6f,4,1224.6
070bf6da-3eef-4fd6-a77c-ceb3d005e46d,2023-11-25 15:18:29.326462,cc10c1c9-4fba-4122-9602-a2e4cd9a030e,77e7a713-5442-48fd-8b6f-979baa7424a5,2,245.62
3e08060b-5df8-4330-ac60-8e67e52874fb,2023-11-25 15:18:29.326462,4f18a24e-05b3-48da-8454-13a0195dd7b0,9999bd33-db7d-474e-b345-501480583ccf,1,216.26
a72a8b83-b107-48d8-8466-1241071e264a,2023-11-25 15:18:29.326462,d5b789d3-586f-4172-a9db-84438092eee7,619e66e6-23b1-43c0-a36b-c2470f9933e1,4,1635.2
7368495c-8b97-47e1-94dd-99d70bb2f60e,2023-11-25 15:18:29.326462,55ca69d6-9b25-4e47-81e8-6c610c57fb4a,3fa52f9d-9dcb-48d8-9b5c-8ccbf051182f,2,133.52
995dcd6a-b8f6-4471-91a4-1b35c9a82093,2023-11-25 15:18:29.326462,674b8845-8d4d-4d78-b4bb-b18544da17af,18f99273-f9f4-4c8f-9e39-f226d1dec265,3,266.49
16eba536-b46b-481e-9ba1-a511711973ae,2023-11-25 15:18:29.326462,a34e7b3e-d64b-48be-9e1d-fd4ef7b30fa4,8b503db5-68a9-4870-a8e8-ef38b86747dd,3,1422.9
52148d28-4534-448b-a5a5-7e1a2d2661f6,2023-11-25 15:18:29.326462,6a4db002-838a-4a82-9f6b-2f87b2141f12,6c895e73-9f7f-47c7-9869-078bd571eece,3,376.29
12d0e375-292b-4c89-8446-5bf34641ae56,2023-11-25 15:18:29.326462,b43f2e9a-3e0e-455e-bb29-18c199b9e1be,56201eb5-b928-4528-9982-6810ad2073b8,1,435.14
57a464f5-1873-4b7c-9dee-483106a4480d,2023-11-25 15:18:29.326462,208cf66c-f3c3-45f4-8b82-c035b9adc737,fb7abaa6-d8e4-49ad-9320-cf266511c1f3,3,623.64
61cd28d3-b3f3-4d0e-b937-a6e97506dc73,2023-11-25 15:18:29.326462,b50097b3-221d-46d1-91e0-293400384e45,542e2daa-1da4-4e6c-ac60-a1d55f7e78db,3,50.7
71ce1507-f946-49a8-8eb9-758d97e73d89,2023-11-25 15:18:29.326462,1594f44c-c22a-48e0-8743-8cd974b8dcc1,d75e9074-dad7-46cd-b1d5-0202e16406c5,1,252.74
a9ed7fba-f093-49d1-aeb6-0358be3053f9,2023-11-25 15:18:29.326462,0fd0f2e0-6691-47d7-835d-d60c68299b54,e67c3556-d861-4b03-bc03-7e48eaa3e10b,3,1475.67
7a06a37f-f22c-4d0d-8c6d-1aab0118e5fd,2023-11-25 15:18:29.326462,90d1c998-6b9e-49ca-b576-e7f8e3e24694,d8515225-9355-414b-909e-5c711357f0de,5,1401.75
766fdca1-0439-4b16-a6b9-ffc1cf8bd614,2023-11-25 15:18:29.326462,a0b4922a-48c1-4115-bb77-da9b7ad2e906,6d5b0b43-2605-4b27-a16a-61960a59d16a,2,859.88
309f62af-0fd0-43a5-8408-6ca4c4e1955a,2023-11-25 15:18:29.326462,6617c4a8-ba40-4b46-ba42-176a488aead3,78f2bb64-8e20-4903-ab2c-6e05d8fd4971,2,797.18
3cc2f67f-f132-4830-9ffe-b580778382ae,2023-11-25 15:18:29.326462,9d9f20dc-f88d-4ef0-91d7-27a17347973d,10d714cd-1f4e-4ab6-b0cf-faf24ca60003,4,502.8
a6797ee7-abaf-48e9-8a1d-8746797d0c7b,2023-11-25 15:18:29.326462,81611e81-a51a-4b59-b6a0-f20a418f2ac3,6d5b0b43-2605-4b27-a16a-61960a59d16a,3,1289.82
ebcec380-7433-448c-9fae-a0fc35de8147,2023-11-25 15:18:29.326462,15fc78a8-1953-471b-b876-a7a95c51bfe5,e2404b7b-afca-45df-9cf4-69c219a63c8a,5,2321.05
3eb5663c-d653-4ea9-b777-a2198dbeef04,2023-11-25 15:18:29.326462,a16277ec-8a3e-4d25-932a-22ce496531d1,d8515225-9355-414b-909e-5c711357f0de,2,560.7
1140efab-3f7a-4d32-ae3a-d88aae3b9974,2023-11-25 15:18:29.326462,6b947034-9eeb-47ca-8c1b-50e89f900b63,603d3e18-97ca-44af-91e0-61e336955bd3,5,1464.15
000e45c8-ee61-4673-87ad-1494e54d1925,2023-11-25 15:18:29.326462,3dc7c06b-eb30-4897-8510-2ae0992b383d,161a931b-4a67-4838-9737-2da68e9e5c23,5,1733.6
12c5d590-4772-4fde-ab7c-ee839e18d625,2023-11-25 15:18:29.326462,503def1b-fbef-4b1c-9523-a42351ac54fc,3fa52f9d-9dcb-48d8-9b5c-8ccbf051182f,4,267.04
8dc50e49-2652-4eef-9744-adb1e0409816,2023-11-25 15:18:29.326462,0d779d0c-d1d9-448e-9ac7-810e8c4d0e82,0c26d483-9d11-4d89-ab66-8641e74adbdd,1,144.97
77e8c280-78f6-42ad-a27e-2eadf49f6051,2023-11-25 15:18:29.326462,c9d04f4d-f6a1-47c3-9f67-fb0a228c4dc0,3fa52f9d-9dcb-48d8-9b5c-8ccbf051182f,1,66.76
7b019d80-e486-476a-a316-5b4cb43112c1,2023-11-25 15:18:29.326462,1cf5439d-25e9-459f-9f3f-87565fbcf446,f927e922-80b7-4688-96ea-5a25d6f0994a,2,297.78
ebb1ae91-ef4d-4de1-9cd1-3258aa73d736,2023-11-25 15:18:29.326462,69164df0-8bf6-4476-ba63-85b4507ff4a9,18f99273-f9f4-4c8f-9e39-f226d1dec265,5,444.15
8b92852f-0e58-4711-ad28-3aa6c35315f2,2023-11-25 15:18:29.326462,2acb67fe-aec7-4568-aafc-0dbb61834411,a63f8342-8008-4003-8b86-79c7521cb5ba,3,293.49
8dc05a0f-e08f-4734-bd21-6da9ac552223,2023-11-25 15:18:29.326462,581e70c1-4f55-4fd8-86d2-f8aa0a97ac5d,78f2bb64-8e20-4903-ab2c-6e05d8fd4971,1,398.59
53c066a5-0f9c-48da-82ad-8ddeec686556,2023-11-25 15:18:29.326462,522bdc69-0d88-4bd8-8ddc-11a91fea009b,f927e922-80b7-4688-96ea-5a25d6f0994a,1,148.89
1a663bfe-0530-43b8-8fe5-565cbf666881,2023-11-25 15:18:29.326462,f8de8ad6-1818-4401-8faf-3e6b6c706573,4ed15943-e920-4a80-9517-29d53b50a19f,2,360.48
9666ea26-7178-4189-acdb-d42a3720c67b,2023-11-25 15:18:29.326462,ea4d759f-0129-40ab-9427-b8c611d8d7a9,b25c5b4e-a7c0-44b6-941d-961c0cab19f3,3,632.73
8f1b6860-87ac-4aa2-9d2a-72f807b8e5b7,2023-11-25 15:18:29.326462,530db115-67d7-46a2-a9da-06b8a858f4f5,c15b7f1d-2c3c-445b-81ea-bbe035433dbc,2,397.36
b0871773-a55d-45ba-894b-5738620d9857,2023-11-25 15:18:29.326462,6a48dfe2-c389-4221-87d9-cf8a83c7f3ca,8b503db5-68a9-4870-a8e8-ef38b86747dd,3,1422.9
34c5880a-ef55-4b99-9bb9-c6c33fdb305f,2023-11-25 15:18:29.326462,7bdd0e1c-3172-49b7-a481-bd09c3cfdd3f,c675b60d-d0ad-4788-9fc9-67ae53e928df,1,291.16
cba8762c-c06d-4f62-a087-e9f1fb72f195,2023-11-25 15:18:29.326462,e379460e-7355-4eec-a9c6-c2395a6cf78f,fb7abaa6-d8e4-49ad-9320-cf266511c1f3,2,415.76
d69551ba-3da1-48a7-8133-8e6f0335cf8a,2023-11-26 15:18:29.326462,344d9dcb-e910-407f-8dcd-f02d773a1389,e2404b7b-afca-45df-9cf4-69c219a63c8a,5,2321.05
097ae663-59f6-47b6-81de-e5746eb59e7a,2023-11-26 15:18:29.326462,d43441dc-6c31-46ea-be06-4bf7beb58e1a,7dfd6d83-2f20-4c60-aa63-06eb97ceeeca,3,47.61
946030b6-6488-455c-865b-446094229b4d,2023-11-26 15:18:29.326462,e937097d-4596-4204-8719-e068bee6a3db,261a9944-4744-4543-8ebf-86c7bb17e120,2,173.1
b5b2ff5c-47c9-44f7-ace9-9b3d7459f396,2023-11-26 15:18:29.326462,eaed4aa2-daff-4d34-b1a6-6fa93bb386f2,78f2bb64-8e20-4903-ab2c-6e05d8fd4971,3,1195.77
88345349-6aca-4cea-a363-928e5594e469,2023-11-26 15:18:29.326462,1c954c3b-0634-49e0-b0cd-0190179f1f5f,161a931b-4a67-4838-9737-2da68e9e5c23,5,1733.6
af144c5d-8347-41d5-ad8b-95ad2734e8a4,2023-11-26 15:18:29.326462,940abf63-9f05-4996-8370-6ae2ddee06c7,542e2daa-1da4-4e6c-ac60-a1d55f7e78db,1,16.9
690c4849-256e-46cd-9b72-8ea88c9b687c,2023-11-26 15:18:29.326462,dd1d6f41-f2e8-415c-b4c7-3fa045a06baa,619e66e6-23b1-43c0-a36b-c2470f9933e1,2,817.6
9429e004-9faa-4a24-9c50-293b3681ca33,2023-11-26 15:18:29.326462,97eae167-3e81-421c-9c90-6b9d74a63e54,e67c3556-d861-4b03-bc03-7e48eaa3e10b,5,2459.45
05e1830b-1ed8-47fe-8ba6-d121b513cab0,2023-11-26 15:18:29.326462,b42c95f0-2d57-4801-96e3-a1da246bc0e7,5dc44613-cd09-4a7a-9a60-c2e136bb3bfe,2,65.16
e4138beb-647b-4814-b434-b3464b8a29f6,2023-11-26 15:18:29.326462,f05c99ea-b93b-4efd-9620-ca886fe615f7,cdd80e52-6dae-4835-bb5c-d4e971fcf0fd,4,1124.52
a62a1d38-b2c2-406a-9c92-bd32c7df5278,2023-11-26 15:18:29.326462,0d779d0c-d1d9-448e-9ac7-810e8c4d0e82,299c0902-160c-41fe-8535-1105b13f55d5,2,629.96
826072fa-3784-4f6a-8333-eecbc9fe1506,2023-11-26 15:18:29.326462,e379460e-7355-4eec-a9c6-c2395a6cf78f,74191c7f-3bbb-4be3-afdd-bc7eff50636a,4,1861.4
1cd697b5-8ad0-4d18-aaaf-4dce76ccdb0e,2023-11-26 15:18:29.326462,3dc7c06b-eb30-4897-8510-2ae0992b383d,6d5b0b43-2605-4b27-a16a-61960a59d16a,1,429.94
77fc44d0-03cb-4b73-88d0-60d304af4eec,2023-11-26 15:18:29.326462,23f7d375-62f3-4ed5-8798-21eb12668017,9999bd33-db7d-474e-b345-501480583ccf,3,648.78
7f76d655-99a7-4afe-8cc6-179a6e21700a,2023-11-26 15:18:29.326462,f66f9fdb-f904-451e-a1eb-42cadc6b1567,25ebb8cf-912b-4c80-9941-053ecaf72eb2,2,449.5
00d36fc7-4a55-4e3a-88ee-18cd32ef2082,2023-11-26 15:18:29.326462,bde0f601-77f1-47db-87f0-9c8186146efa,bac54a47-b5fe-4fca-be38-fbc8b2f63014,1,181.53
3556f32d-fb64-4336-829e-10472974682e,2023-11-26 15:18:29.326462,b962aa93-8b33-4d6c-9023-f772dd5985f1,8b503db5-68a9-4870-a8e8-ef38b86747dd,1,474.3
43cc4140-88bc-40d0-81bc-e2b7ea75f4fd,2023-11-26 15:18:29.326462,ce25456d-b43d-411a-ae87-6c706e53dbe5,e67c3556-d861-4b03-bc03-7e48eaa3e10b,3,1475.67
9f6b42e5-c73f-4224-ac95-4cbeb8ddacdb,2023-11-26 15:18:29.326462,1cf5439d-25e9-459f-9f3f-87565fbcf446,c675b60d-d0ad-4788-9fc9-67ae53e928df,4,1164.64
54a4d5b5-e9d1-49bf-8c38-96a3a9af8127,2023-11-26 15:18:29.326462,a7748540-526a-412d-a6e4-f715e1e75692,c15b7f1d-2c3c-445b-81ea-bbe035433dbc,5,993.4
2478effe-6157-48f7-b349-2e255943181f,2023-11-26 15:18:29.326462,d030cb4d-583b-4e7e-9e05-d7895d1d4ade,56201eb5-b928-4528-9982-6810ad2073b8,3,1305.42
5aacc078-3557-47c0-8f5e-aa999f52d4a7,2023-11-26 15:18:29.326462,7bdd0e1c-3172-49b7-a481-bd09c3cfdd3f,9999bd33-db7d-474e-b345-501480583ccf,4,865.04
8fd6602f-87f1-4c20-b577-40e7a84b77e6,2023-11-26 15:18:29.326462,f8de8ad6-1818-4401-8faf-3e6b6c706573,9999bd33-db7d-474e-b345-501480583ccf,2,432.52
5f7ab145-e31f-45a6-a226-5c73ba783eed,2023-11-26 15:18:29.326462,8c51c75f-5c55-4c16-aae6-67ff19851289,415449d4-2ac3-4a4c-a886-3674b242b4eb,5,2414.2
bd422667-9102-4c1d-bd84-277a054bf677,2023-11-26 15:18:29.326462,a16277ec-8a3e-4d25-932a-22ce496531d1,4ed15943-e920-4a80-9517-29d53b50a19f,5,901.2
551554b2-d417-42d1-b371-1ac7b3d43fa0,2023-11-26 15:18:29.326462,7ad05110-5f01-4cec-b3ec-1078897e36df,e2404b7b-afca-45df-9cf4-69c219a63c8a,2,928.42
f0982fe5-94b1-4bd0-847d-d37a2d0286ab,2023-11-26 15:18:29.326462,6908b656-a13e-4144-b6d9-c01b415db067,5065b889-c985-48d3-91d4-a39364589cad,5,733.45
c7339d94-59b4-46a5-b502-27abfd2b4f25,2023-11-26 15:18:29.326462,b43f2e9a-3e0e-455e-bb29-18c199b9e1be,8b503db5-68a9-4870-a8e8-ef38b86747dd,1,474.3
1148c0ac-a1d2-4777-a6e4-9079a54cf786,2023-11-26 15:18:29.326462,255f3c7f-0592-4d3d-92b5-e6dcc703b5e2,56201eb5-b928-4528-9982-6810ad2073b8,1,435.14
f5694b85-71ac-4eec-93bc-922e8d673841,2023-11-26 15:18:29.326462,8f59a113-09cd-4363-9d41-431275e63ab9,d75e9074-dad7-46cd-b1d5-0202e16406c5,2,505.48
b829ef8e-a9f4-441f-9e03-0536ce006d66,2023-11-26 15:18:29.326462,798ab807-6a32-45e6-8723-fef80a048591,3fa52f9d-9dcb-48d8-9b5c-8ccbf051182f,2,133.52
e63bda8c-93bf-4afa-bfd8-ddbc2a5e47e4,2023-11-26 15:18:29.326462,ce25456d-b43d-411a-ae87-6c706e53dbe5,3fa52f9d-9dcb-48d8-9b5c-8ccbf051182f,1,66.76
823a49bc-9982-4aff-9965-2f05de589533,2023-11-26 15:18:29.326462,e0b989a6-d5e6-4a10-b74a-99842b3732d8,c23b1ea6-32d5-419c-b9cc-8d4b6e2984b8,1,123.56
51c6c509-a587-44d9-9dec-c365a3ac3def,2023-11-26 15:18:29.326462,c9d04f4d-f6a1-47c3-9f67-fb0a228c4dc0,d75e9074-dad7-46cd-b1d5-0202e16406c5,1,252.74
e6505e0f-b56b-4640-a286-b07097cc58e2,2023-11-26 15:18:29.326462,8ec02ac4-c49b-43bf-b39e-7366d53c3947,ec61ec5b-7e11-47e4-8e05-9228f5284d91,5,2116.4
57aa6b79-a638-4c45-9c19-3940de6bf2f7,2023-11-26 15:18:29.326462,4322903f-bea1-4212-a2cf-dac53939cf8b,667e9d93-a6f4-4200-99be-4fb6c4ab396a,1,37.31
ae6974f5-c1d5-4179-8df7-096c4a5a2940,2023-11-26 15:18:29.326462,acf28f75-4ec5-4efe-9168-25963bcd245e,c15b7f1d-2c3c-445b-81ea-bbe035433dbc,4,794.72
292efb0b-4c5c-4b16-82b4-0fb600d29052,2023-11-26 15:18:29.326462,eaed4aa2-daff-4d34-b1a6-6fa93bb386f2,299c0902-160c-41fe-8535-1105b13f55d5,5,1574.9
da7a3831-fe80-4812-af48-5a3818326b5e,2023-11-26 15:18:29.326462,acf28f75-4ec5-4efe-9168-25963bcd245e,78f2bb64-8e20-4903-ab2c-6e05d8fd4971,5,1992.95
8b8b7e9c-aaf6-4e59-8a7f-8e6c3204e1ed,2023-11-26 15:18:29.326462,21244c71-1eb6-4ad4-ad8f-f67aa46cc92b,c23b1ea6-32d5-419c-b9cc-8d4b6e2984b8,4,494.24
fee2fdcb-65d6-4c51-9280-f37801409389,2023-11-26 15:18:29.326462,43e4310d-77da-4a27-93e0-1a5ae9053900,f513c92c-d51c-4a3f-8276-f8f051bfd778,4,1298.96
3742bd4a-0de5-40bf-8b0a-95e8d901366f,2023-11-26 15:18:29.326462,6a4db002-838a-4a82-9f6b-2f87b2141f12,78f2bb64-8e20-4903-ab2c-6e05d8fd4971,2,797.18
59f05377-ca56-4912-924e-5dd72418d899,2023-11-26 15:18:29.326462,c9d081d1-f40a-423c-a168-127f15d33674,5065b889-c985-48d3-91d4-a39364589cad,5,733.45
7363566f-b977-4366-b242-22db28cb3b25,2023-11-26 15:18:29.326462,0d219fc5-4952-4673-a049-99a27982154a,6d5b0b43-2605-4b27-a16a-61960a59d16a,2,859.88
15a6a4e5-5bed-466a-bc79-e6babc0301ec,2023-11-27 15:18:29.326462,1f851602-ce98-4cc4-b622-09d1e39146d6,619e66e6-23b1-43c0-a36b-c2470f9933e1,3,1226.4
8e039931-f42f-472e-8f70-e76fa32d1eeb,2023-11-27 15:18:29.326462,a7748540-526a-412d-a6e4-f715e1e75692,c675b60d-d0ad-4788-9fc9-67ae53e928df,5,1455.8
a20ca745-7be0-4d89-81e7-c4a3d939f865,2023-11-27 15:18:29.326462,acb463fd-58ed-495b-b8ed-ff8afd65dd0b,9999bd33-db7d-474e-b345-501480583ccf,5,1081.3
